target_font,target_component_id,actual_zhuyin,source_font,source_component_id,component_id_offset,validation_method,visual_chamfer_distance,distance_threshold,occurrences_in_blind_test,char_examples,target_stable_key,target_glyph_sha256,source_stable_key,confidence
DFPYuanW5-ZhuIn-BFW,14648,ㄋㄧㄡˇ,DFPBiaoKai-W5-ZhuIn-BFW,14647,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.3536,8.0,2,扭,DFPYuanW5-ZhuIn-BFW#14648,247c0e74bc4b2ec812622369375d8d47b733b4441105396ae4eb0382af1864b6,DFPBiaoKai-W5-ZhuIn-BFW#14647,safe
DFPYuanW5-ZhuIn-BFW,14649,ㄋㄧㄢˊ,DFPBiaoKai-W5-ZhuIn-BFW,14648,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,2.7227,8.0,1,年,DFPYuanW5-ZhuIn-BFW#14649,9425600029668ef9dc772edded092c0484cd830a113d61dc1bf067aff01e0ced,DFPBiaoKai-W5-ZhuIn-BFW#14648,safe
DFPYuanW5-ZhuIn-BFW,14661,ㄋㄨˇ,DFPBiaoKai-W5-ZhuIn-BFW,14660,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.5649,8.0,1,努,DFPYuanW5-ZhuIn-BFW#14661,e733cd6b881a662e168d536c644802af5fa83eb7b42a431744fa303425ef1480,DFPBiaoKai-W5-ZhuIn-BFW#14660,safe
DFPYuanW5-ZhuIn-BFW,14666,ㄋㄨㄢˇ,DFPBiaoKai-W5-ZhuIn-BFW,14665,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.6063,8.0,1,暖,DFPYuanW5-ZhuIn-BFW#14666,84e4a09a08e437ccb71e4d4af81be986a425e8a3475774f8971fd6005a782d8d,DFPBiaoKai-W5-ZhuIn-BFW#14665,safe
DFPYuanW5-ZhuIn-BFW,14672,ㄌㄚ,DFPBiaoKai-W5-ZhuIn-BFW,14671,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.7889,8.0,2,拉,DFPYuanW5-ZhuIn-BFW#14672,51b98800d4a0cd153def282720375dc4e8821972314ca19efb98637b0b28a0a4,DFPBiaoKai-W5-ZhuIn-BFW#14671,safe
DFPYuanW5-ZhuIn-BFW,14678,˙ㄌㄜ,DFPBiaoKai-W5-ZhuIn-BFW,14677,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,2.7943,8.0,5,了,DFPYuanW5-ZhuIn-BFW#14678,489e01f21eed18b895993f3a87a24bf18ec6bfdb6397af0da54c7937ce946c08,DFPBiaoKai-W5-ZhuIn-BFW#14677,safe
DFPYuanW5-ZhuIn-BFW,14679,ㄌㄜˋ,DFPBiaoKai-W5-ZhuIn-BFW,14678,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,2.4461,8.0,2,垃,DFPYuanW5-ZhuIn-BFW#14679,e50830ca4e63ef7cfc30ccc06c9bde6f1deb9232cf4f45a78d008bba9f1f5eeb,DFPBiaoKai-W5-ZhuIn-BFW#14678,safe
DFPYuanW5-ZhuIn-BFW,14680,ㄌㄞˊ,DFPBiaoKai-W5-ZhuIn-BFW,14679,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.3417,8.0,7,來,DFPYuanW5-ZhuIn-BFW#14680,957c26fc5ae6016a4025c5e01d65a0b86bc18d1e9a85e207720c4ef02ca325ca,DFPBiaoKai-W5-ZhuIn-BFW#14679,safe
DFPYuanW5-ZhuIn-BFW,14684,ㄌㄟˋ,DFPBiaoKai-W5-ZhuIn-BFW,14683,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.4897,8.0,12,類,DFPYuanW5-ZhuIn-BFW#14684,cdb67452eb61547d9cd0f167a27f93e50c0f6d63148db4a0b182cc5bef68e904,DFPBiaoKai-W5-ZhuIn-BFW#14683,safe
DFPYuanW5-ZhuIn-BFW,14689,ㄌㄠˇ,DFPBiaoKai-W5-ZhuIn-BFW,14688,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,2.9874,8.0,1,老,DFPYuanW5-ZhuIn-BFW#14689,71cec12fa1d7f10210b820eba2b7865ab4a76d3228fcfd63de104d9fa6107b03,DFPBiaoKai-W5-ZhuIn-BFW#14688,safe
DFPYuanW5-ZhuIn-BFW,14704,ㄌㄧˊ,DFPBiaoKai-W5-ZhuIn-BFW,14703,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.3926,8.0,1,離,DFPYuanW5-ZhuIn-BFW#14704,0ab7f6b4bf6a517db86955523563cf508ceea0d5a755842cf28f1fbffe0fdb52,DFPBiaoKai-W5-ZhuIn-BFW#14703,safe
DFPYuanW5-ZhuIn-BFW,14705,ㄌㄧˋ,DFPBiaoKai-W5-ZhuIn-BFW,14704,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,2.8686,8.0,26,力、立、例、利,DFPYuanW5-ZhuIn-BFW#14705,c52856b8a17562f92672d5b2c402aae966f9e500ffbdb0afd61ebb74e0ce0d59,DFPBiaoKai-W5-ZhuIn-BFW#14704,safe
DFPYuanW5-ZhuIn-BFW,14706,ㄌㄧˇ,DFPBiaoKai-W5-ZhuIn-BFW,14705,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.8968,8.0,7,理、禮,DFPYuanW5-ZhuIn-BFW#14706,b3b8f72ab8153b787db18a4b85dfc59e68028e4061d7cd0837eaf8c20a105d9b,DFPBiaoKai-W5-ZhuIn-BFW#14705,safe
DFPYuanW5-ZhuIn-BFW,14713,ㄌㄧㄠˋ,DFPBiaoKai-W5-ZhuIn-BFW,14712,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,2.447,8.0,2,料,DFPYuanW5-ZhuIn-BFW#14713,8c749e41c754188384361b08fea51489fc3cee5298813d8c17b05791b4d42cf9,DFPBiaoKai-W5-ZhuIn-BFW#14712,safe
DFPYuanW5-ZhuIn-BFW,14716,ㄌㄧㄡˊ,DFPBiaoKai-W5-ZhuIn-BFW,14715,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.4389,8.0,3,流,DFPYuanW5-ZhuIn-BFW#14716,2bac7c2554c6d04ee08c428e9db907d5b8309d1aaed3d1947d6097bce97bb118,DFPBiaoKai-W5-ZhuIn-BFW#14715,safe
DFPYuanW5-ZhuIn-BFW,14717,ㄌㄧㄡˋ,DFPBiaoKai-W5-ZhuIn-BFW,14716,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.2755,8.0,1,六,DFPYuanW5-ZhuIn-BFW#14717,b8cb29d4db7f6607c03b4107d04e528965d3370436bb8342955af1cb01392255,DFPBiaoKai-W5-ZhuIn-BFW#14716,safe
DFPYuanW5-ZhuIn-BFW,14719,ㄌㄧㄢˊ,DFPBiaoKai-W5-ZhuIn-BFW,14718,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.0424,8.0,2,連,DFPYuanW5-ZhuIn-BFW#14719,17e60fb9ed4c7c30ef339cf363e6810dab25761ad510818b8076258f6f0186e0,DFPBiaoKai-W5-ZhuIn-BFW#14718,safe
DFPYuanW5-ZhuIn-BFW,14720,ㄌㄧㄢˋ,DFPBiaoKai-W5-ZhuIn-BFW,14719,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.0618,8.0,6,練,DFPYuanW5-ZhuIn-BFW#14720,db93c349a1b0e196afbe0ff4b02c7450336d727ff176f16072f3e070943913db,DFPBiaoKai-W5-ZhuIn-BFW#14719,safe
DFPYuanW5-ZhuIn-BFW,14722,ㄌㄧㄣˊ,DFPBiaoKai-W5-ZhuIn-BFW,14721,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,2.9019,8.0,1,林,DFPYuanW5-ZhuIn-BFW#14722,e92c05e98b8589c02499e113635d44a6a04f9e57b15bd60ed06872c2865af332,DFPBiaoKai-W5-ZhuIn-BFW#14721,safe
DFPYuanW5-ZhuIn-BFW,14725,ㄌㄧㄤˊ,DFPBiaoKai-W5-ZhuIn-BFW,14724,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,2.6283,8.0,5,良、糧、涼,DFPYuanW5-ZhuIn-BFW#14725,e75afd68e27b89b07172d92cae3743c544dada6c4bf6cec092454b2fef611cbd,DFPBiaoKai-W5-ZhuIn-BFW#14724,safe
DFPYuanW5-ZhuIn-BFW,14726,ㄌㄧㄤˋ,DFPBiaoKai-W5-ZhuIn-BFW,14725,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,2.4987,8.0,11,諒、量,DFPYuanW5-ZhuIn-BFW#14726,933c1db5ba89de96d8eb8de21cb80a66ed56bbfb9c9d74c8a72ff1b23c6d5be6,DFPBiaoKai-W5-ZhuIn-BFW#14725,safe
DFPYuanW5-ZhuIn-BFW,14727,ㄌㄧㄤˇ,DFPBiaoKai-W5-ZhuIn-BFW,14726,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,2.5469,8.0,14,兩,DFPYuanW5-ZhuIn-BFW#14727,6412420a175654e382c6f4f2450da7b09b04392c2d6dfbd081dc032295b2c2ae,DFPBiaoKai-W5-ZhuIn-BFW#14726,safe
DFPYuanW5-ZhuIn-BFW,14730,ㄌㄧㄥˋ,DFPBiaoKai-W5-ZhuIn-BFW,14729,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,2.7,8.0,1,另,DFPYuanW5-ZhuIn-BFW#14730,39b654c65ebf5fb3a0ab09acb2ab4c2ea3c6574271fc82a66114b8c3cbe10d3d,DFPBiaoKai-W5-ZhuIn-BFW#14729,safe
DFPYuanW5-ZhuIn-BFW,14734,ㄌㄨˋ,DFPBiaoKai-W5-ZhuIn-BFW,14733,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.2239,8.0,4,錄、路,DFPYuanW5-ZhuIn-BFW#14734,15ee6ba9d576306449aa770479c45ca1a335fe7128a4d4cab026944273c61d1e,DFPBiaoKai-W5-ZhuIn-BFW#14733,safe
DFPYuanW5-ZhuIn-BFW,14738,ㄌㄨㄛˋ,DFPBiaoKai-W5-ZhuIn-BFW,14737,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,2.3241,8.0,4,落,DFPYuanW5-ZhuIn-BFW#14738,ccd9f5b813192a4dadca51c8590bb43f7d1e0a8ad613ebaf36897a014de2e64b,DFPBiaoKai-W5-ZhuIn-BFW#14737,safe
DFPYuanW5-ZhuIn-BFW,14744,ㄌㄨㄣˊ,DFPBiaoKai-W5-ZhuIn-BFW,14743,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.2084,8.0,6,倫、輪,DFPYuanW5-ZhuIn-BFW#14744,93b857edf3e0dfe1f77da3d01b199af83a434f53cd3c9136dbf6421546497005,DFPBiaoKai-W5-ZhuIn-BFW#14743,safe
DFPYuanW5-ZhuIn-BFW,14745,ㄌㄨㄣˋ,DFPBiaoKai-W5-ZhuIn-BFW,14744,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.2438,8.0,6,論,DFPYuanW5-ZhuIn-BFW#14745,f3512d6e9dc29a87bf46866201efd4823033ebf1632217bfe88400e3960b8985,DFPBiaoKai-W5-ZhuIn-BFW#14744,safe
DFPYuanW5-ZhuIn-BFW,14762,ㄍㄜˋ,DFPBiaoKai-W5-ZhuIn-BFW,14761,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.4157,8.0,4,個,DFPYuanW5-ZhuIn-BFW#14762,edbb3737dd18fa54f721e4ca0063e9d403a39893969fa4241c6d3f11afec1c3c,DFPBiaoKai-W5-ZhuIn-BFW#14761,safe
DFPYuanW5-ZhuIn-BFW,14763,ㄍㄜˊ,DFPBiaoKai-W5-ZhuIn-BFW,14762,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.9945,8.0,5,格、隔,DFPYuanW5-ZhuIn-BFW#14763,d577107fa6ad80a07c9faa98ff12e7e962c1953e9d8a2101cf15632782d7a696,DFPBiaoKai-W5-ZhuIn-BFW#14762,safe
DFPYuanW5-ZhuIn-BFW,14764,ㄍㄜˋ,DFPBiaoKai-W5-ZhuIn-BFW,14763,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.4381,8.0,2,各,DFPYuanW5-ZhuIn-BFW#14764,f422e8a7a40d33c5acafea792862fbc1885a8e3dd2d27e03cc55f8b6441008d4,DFPBiaoKai-W5-ZhuIn-BFW#14763,safe
DFPYuanW5-ZhuIn-BFW,14767,ㄍㄞˋ,DFPBiaoKai-W5-ZhuIn-BFW,14766,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.3561,8.0,1,鈣,DFPYuanW5-ZhuIn-BFW#14767,2a74cb6096bf35b13eecc3859fc0291f3b62f0ef6d9d4dc6a70b98f0abe4e613,DFPBiaoKai-W5-ZhuIn-BFW#14766,safe
DFPYuanW5-ZhuIn-BFW,14768,ㄍㄞˇ,DFPBiaoKai-W5-ZhuIn-BFW,14767,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.3916,8.0,4,改,DFPYuanW5-ZhuIn-BFW#14768,0f5d1b6f4f437fe8fb11d4e7f6940034e71fab931d50f44ba7f79e92a17601c8,DFPBiaoKai-W5-ZhuIn-BFW#14767,safe
DFPYuanW5-ZhuIn-BFW,14769,ㄍㄟˇ,DFPBiaoKai-W5-ZhuIn-BFW,14768,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,5.2507,8.0,1,給,DFPYuanW5-ZhuIn-BFW#14769,fac242d8d2cbe3240a6cd8cc7a0ed1a67f2df1d8b83a6bc0819994e7bbf7cb71,DFPBiaoKai-W5-ZhuIn-BFW#14768,safe
DFPYuanW5-ZhuIn-BFW,14770,ㄍㄠ,DFPBiaoKai-W5-ZhuIn-BFW,14769,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.0793,8.0,11,高,DFPYuanW5-ZhuIn-BFW#14770,1ffa5d4b623975501d79b06c5c8a00f6b2ce11bdf083fe579724bfa554f8aff3,DFPBiaoKai-W5-ZhuIn-BFW#14769,safe
DFPYuanW5-ZhuIn-BFW,14771,ㄍㄠˋ,DFPBiaoKai-W5-ZhuIn-BFW,14770,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.2606,8.0,1,告,DFPYuanW5-ZhuIn-BFW#14771,edfdb08e76fdad74a29ae972894bd4bc9be41b5769c14d40a9efaa5d83fde212,DFPBiaoKai-W5-ZhuIn-BFW#14770,safe
DFPYuanW5-ZhuIn-BFW,14773,ㄍㄡ,DFPBiaoKai-W5-ZhuIn-BFW,14772,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,5.2398,8.0,1,溝,DFPYuanW5-ZhuIn-BFW#14773,572f9d4e1e49dfbf0e0b8943d05426f71f13f01203dc0461dbe71f6a832a5648,DFPBiaoKai-W5-ZhuIn-BFW#14772,safe
DFPYuanW5-ZhuIn-BFW,14776,ㄍㄢ,DFPBiaoKai-W5-ZhuIn-BFW,14775,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.9945,8.0,1,乾,DFPYuanW5-ZhuIn-BFW#14776,22ef291f374f433a63d57fef9b7bc4b49a2b70168317fc586463b573975e8f0a,DFPBiaoKai-W5-ZhuIn-BFW#14775,safe
DFPYuanW5-ZhuIn-BFW,14778,ㄍㄢˇ,DFPBiaoKai-W5-ZhuIn-BFW,14777,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.3937,8.0,8,感、趕,DFPYuanW5-ZhuIn-BFW#14778,7a54a424910d4e1f346dfdb20b44389e262d3a4fc9447a369ba2fd36fb0e6e9f,DFPBiaoKai-W5-ZhuIn-BFW#14777,safe
DFPYuanW5-ZhuIn-BFW,14779,ㄍㄣ,DFPBiaoKai-W5-ZhuIn-BFW,14778,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.7315,8.0,9,跟,DFPYuanW5-ZhuIn-BFW#14779,d520fa18ded648353a0cf2ad650e86ec88b7132959bbac74fa3752f8a17a9c84,DFPBiaoKai-W5-ZhuIn-BFW#14778,safe
DFPYuanW5-ZhuIn-BFW,14794,ㄍㄨˇ,DFPBiaoKai-W5-ZhuIn-BFW,14793,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,5.4577,8.0,2,穀、古,DFPYuanW5-ZhuIn-BFW#14794,fec469998e443926e69540b4edbec58af32657483b22b7af7d7f61d3cd6ecb0f,DFPBiaoKai-W5-ZhuIn-BFW#14793,safe
DFPYuanW5-ZhuIn-BFW,14800,ㄍㄨㄛˋ,DFPBiaoKai-W5-ZhuIn-BFW,14799,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,2.6072,8.0,6,過,DFPYuanW5-ZhuIn-BFW#14800,7e8fd27cd20e30e93292a75e09888f94b98a1b03c5d7fdeca23655a6c5085ab2,DFPBiaoKai-W5-ZhuIn-BFW#14799,safe
DFPYuanW5-ZhuIn-BFW,14801,ㄍㄨㄛˇ,DFPBiaoKai-W5-ZhuIn-BFW,14800,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,2.4692,8.0,21,果,DFPYuanW5-ZhuIn-BFW#14801,4a9acd221c1afe47e4cc9fa7446069a191457bb74257d6ed7ad59394a1533cc1,DFPBiaoKai-W5-ZhuIn-BFW#14800,safe
DFPYuanW5-ZhuIn-BFW,14805,ㄍㄨㄟ,DFPBiaoKai-W5-ZhuIn-BFW,14804,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.3881,8.0,3,規、龜,DFPYuanW5-ZhuIn-BFW#14805,7075ecad680b32ecc3f76acb6df11c25075faba5c0e12830b0369d4b1f7a7072,DFPBiaoKai-W5-ZhuIn-BFW#14804,safe
DFPYuanW5-ZhuIn-BFW,14808,ㄍㄨㄢ,DFPBiaoKai-W5-ZhuIn-BFW,14807,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.2739,8.0,10,關、觀,DFPYuanW5-ZhuIn-BFW#14808,208ab5b67c5e5e90d1c1c1cbed72daf9bc01a97cfcc043c3d9da9d1e4c17ae11,DFPBiaoKai-W5-ZhuIn-BFW#14807,safe
DFPYuanW5-ZhuIn-BFW,14809,ㄍㄨㄢˋ,DFPBiaoKai-W5-ZhuIn-BFW,14808,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.2951,8.0,2,慣,DFPYuanW5-ZhuIn-BFW#14809,823a743e80a98166da306b8a04c7eceac4cb0d621b43b6a88eaaf91ad54da7eb,DFPBiaoKai-W5-ZhuIn-BFW#14808,safe
DFPYuanW5-ZhuIn-BFW,14812,ㄍㄨㄣˇ,DFPBiaoKai-W5-ZhuIn-BFW,14811,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.7095,8.0,9,滾,DFPYuanW5-ZhuIn-BFW#14812,44d00a1452ceb4bca8af03779591d3ea9242934239cf94af9507b3eddf125b7a,DFPBiaoKai-W5-ZhuIn-BFW#14811,safe
DFPYuanW5-ZhuIn-BFW,14816,ㄍㄨㄥ,DFPBiaoKai-W5-ZhuIn-BFW,14815,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.5146,8.0,18,恭、功、宮、攻、弓,DFPYuanW5-ZhuIn-BFW#14816,e37b9a4c372bd56d59aa080cf1f74aa67fac9cd86230c742ff01a3d05e8333fc,DFPBiaoKai-W5-ZhuIn-BFW#14815,safe
DFPYuanW5-ZhuIn-BFW,14822,ㄎㄜ,DFPBiaoKai-W5-ZhuIn-BFW,14821,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,2.163,8.0,6,科、顆,DFPYuanW5-ZhuIn-BFW#14822,19cd346a981e15ebfdaf327a691962ba06419c48aeb649173c121d99aecd75f5,DFPBiaoKai-W5-ZhuIn-BFW#14821,safe
DFPYuanW5-ZhuIn-BFW,14824,ㄎㄜˋ,DFPBiaoKai-W5-ZhuIn-BFW,14823,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,2.7399,8.0,4,課,DFPYuanW5-ZhuIn-BFW#14824,21b1dbd53b66ef828c1ffe317d77562e809a693d5d5b920dece93a3f594995a1,DFPBiaoKai-W5-ZhuIn-BFW#14823,safe
DFPYuanW5-ZhuIn-BFW,14825,ㄎㄜˇ,DFPBiaoKai-W5-ZhuIn-BFW,14824,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.0688,8.0,11,可,DFPYuanW5-ZhuIn-BFW#14825,28e876951523f0c9662c189f1255ccd3a6c3c40adb43ca37bc98cd58d227be0f,DFPBiaoKai-W5-ZhuIn-BFW#14824,safe
DFPYuanW5-ZhuIn-BFW,14826,ㄎㄞ,DFPBiaoKai-W5-ZhuIn-BFW,14825,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.2352,8.0,5,開,DFPYuanW5-ZhuIn-BFW#14826,c86c70675dc15a29b1eac094abc062600e7553a489f6ea8967e4247748ed3c57,DFPBiaoKai-W5-ZhuIn-BFW#14825,safe
DFPYuanW5-ZhuIn-BFW,14831,ㄎㄠˇ,DFPBiaoKai-W5-ZhuIn-BFW,14830,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.3435,8.0,2,考,DFPYuanW5-ZhuIn-BFW#14831,95f45cd45b309706f09759f68e7c3e11d0596a6553e6fe37d89bf40324fb2857,DFPBiaoKai-W5-ZhuIn-BFW#14830,safe
DFPYuanW5-ZhuIn-BFW,14834,ㄎㄡˇ,DFPBiaoKai-W5-ZhuIn-BFW,14833,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.3052,8.0,4,口,DFPYuanW5-ZhuIn-BFW#14834,6d1d4df50d103f010299a275b2ece9b795a211b2ba7ff08658ec905853e72801,DFPBiaoKai-W5-ZhuIn-BFW#14833,safe
DFPYuanW5-ZhuIn-BFW,14836,ㄎㄢˋ,DFPBiaoKai-W5-ZhuIn-BFW,14835,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.8808,8.0,9,看,DFPYuanW5-ZhuIn-BFW#14836,bb2db4e45d6ac961a241e14ec56cec90386013b718326d27e55ef8c7ce5ced92,DFPBiaoKai-W5-ZhuIn-BFW#14835,safe
DFPYuanW5-ZhuIn-BFW,14840,ㄎㄤ,DFPBiaoKai-W5-ZhuIn-BFW,14839,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,2.5436,8.0,2,康,DFPYuanW5-ZhuIn-BFW#14840,9a602296027c4567960d4407cf902a3191f8f45844c6b9aa53c40b5c36cbafdb,DFPBiaoKai-W5-ZhuIn-BFW#14839,safe
DFPYuanW5-ZhuIn-BFW,14850,ㄎㄨㄚˋ,DFPBiaoKai-W5-ZhuIn-BFW,14849,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,2.9256,8.0,3,跨,DFPYuanW5-ZhuIn-BFW#14850,362ccc874e2f368c1a33259f36c9d928a73ecdd711addbfa495577348e28bb80,DFPBiaoKai-W5-ZhuIn-BFW#14849,safe
DFPYuanW5-ZhuIn-BFW,14855,ㄎㄨㄞˋ,DFPBiaoKai-W5-ZhuIn-BFW,14854,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,2.4968,8.0,7,快,DFPYuanW5-ZhuIn-BFW#14855,a2ddf91bbbfedeefdaa6d4a09ca0957df5ede44d5f6f8a575e76d58b0eea0324,DFPBiaoKai-W5-ZhuIn-BFW#14854,safe
DFPYuanW5-ZhuIn-BFW,14868,ㄎㄨㄤˋ,DFPBiaoKai-W5-ZhuIn-BFW,14867,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,2.7902,8.0,3,礦,DFPYuanW5-ZhuIn-BFW#14868,373e94b9e8236eb202ad527004322f4a39241bfa830ea88803fedb55402c7b68,DFPBiaoKai-W5-ZhuIn-BFW#14867,safe
DFPYuanW5-ZhuIn-BFW,14870,ㄎㄨㄥ,DFPBiaoKai-W5-ZhuIn-BFW,14869,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,2.9404,8.0,1,空,DFPYuanW5-ZhuIn-BFW#14870,0394ff675e0333821628b8e52a960c772cbef92c1d90bf1dd4ae613e59b4dcaa,DFPBiaoKai-W5-ZhuIn-BFW#14869,safe
DFPYuanW5-ZhuIn-BFW,14871,ㄎㄨㄥˋ,DFPBiaoKai-W5-ZhuIn-BFW,14870,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,2.819,8.0,2,控,DFPYuanW5-ZhuIn-BFW#14871,06ba31c0f0a9214b997e2c054cc4b21c83f791462873c2a4c70d45731c345131,DFPBiaoKai-W5-ZhuIn-BFW#14870,safe
DFPYuanW5-ZhuIn-BFW,14876,ㄏㄜ,DFPBiaoKai-W5-ZhuIn-BFW,14875,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,2.5839,8.0,1,喝,DFPYuanW5-ZhuIn-BFW#14876,b247c4b412cd5d5d318d119471d12609421abfb51b497d292ab094dc5e42f2f9,DFPBiaoKai-W5-ZhuIn-BFW#14875,safe
DFPYuanW5-ZhuIn-BFW,14877,ㄏㄜˊ,DFPBiaoKai-W5-ZhuIn-BFW,14876,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.3221,8.0,7,合、和、何,DFPYuanW5-ZhuIn-BFW#14877,a0d97a1774821aced74075fa5e2882b4a90fe2d996741ce97c005faa45f0954a,DFPBiaoKai-W5-ZhuIn-BFW#14876,safe
DFPYuanW5-ZhuIn-BFW,14880,ㄏㄞˊ,DFPBiaoKai-W5-ZhuIn-BFW,14879,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.3398,8.0,3,還,DFPYuanW5-ZhuIn-BFW#14880,9c67f0a5f4e8ec13556c45c9eaa721adface1f34033e275183f48a669add8093,DFPBiaoKai-W5-ZhuIn-BFW#14879,safe
DFPYuanW5-ZhuIn-BFW,14881,ㄏㄞˋ,DFPBiaoKai-W5-ZhuIn-BFW,14880,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.3851,8.0,1,害,DFPYuanW5-ZhuIn-BFW#14881,4cf1e96d2916f22570d1533c44ee901f2ae23a1aa11e5786172361760cf6ca2a,DFPBiaoKai-W5-ZhuIn-BFW#14880,safe
