style_group,signature,bopomofo_symbol,contact_sheet_row,occurrence_count,verification,notes
KAICHU_MD,9d21242f8858a8e96446a299d10f9a01e2ea541b,ㄟ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,6514b92651c6e9863a92ca11fbaeb8f0c9c1408b,ㄠ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,3812596a0b8f4551f41f0eb2fb497a8783d1c392,ㄟ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,45122a75e9a8b5f8a20e891d491eccec0ea560a4,ㄢ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,1c149830249564413733899201d8513c9ef4e553,ㄥ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,4f97b1aa74f86efab6b46ab2977a352c95055ef1,ㄗ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,4305e32144be8534be69ecfbc5454412c2e1180c,ㄨ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,f951cf8a7ebd28391a52de44bac8bbcd8535c684,ㄑ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,f273e364ebfc7c47c90c8932a1bf4c4356222fb1,ㄖ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,a588fcda3b490f229d5495fa195ef80de9d08386,ㄅ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,6167f0625df3db8f265fe001eb78bbb079f68a87,ㄤ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,b7fe3641473b4da409cf1397547d2c88d84efb22,ㄨ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,74b4074407a5f9caf21d6a4c18437344b587845c,ㄝ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,fd4b372dae2e1850f650b5c63538c87e75fe2719,ㄅ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,bd93ebe2ae01b784d0017da0c889b22b74e86ef9,ㄥ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,613fc6277ba62a7ddd82cf869fe7963b5666d611,ㄩ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,0a0a072b8d6f7da17cf7841024a57ca9ed69ddac,ㄎ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,81958c327f3ca99331672ad48693de9c2f8b5ee5,ㄣ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,ad7ed04ecb98323baa3b252d2c97b357a0c87895,ㄢ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,fa2f1e7fe9ae0374a907b2187615fdedf706f67e,ㄚ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,e713f46774a87221f707a8969e1d739a2541fa8e,ㄇ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,d643a865a079807aaf77627d2780d82c430eda8c,ㄚ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,a00932017b581747d3061e3658b5464d45bd5be4,ㄠ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,188a81f1ed421424865fe4c980ea4a1347ba5d9c,ㄆ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,831cc3350af42831de7c4f240cf5abac694951b7,ㄥ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,93c30156068ee15d19a37b2a24f609a3b8b371fc,ㄨ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,f747463d29ad065e79bc1cbc1647e06160376fff,ㄊ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,d8d5cf24b31772772011868b0f257de5635339dd,ㄡ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,6176cbce84def0307b55abc18908e503bbf62939,ㄧ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,269f25f6d1bac01ecd4a3a0cbe6ff037f5575989,ㄢ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,bf36ca6ed60fd0368d7799029c1f960eb4d92f36,ㄓ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,342deb766701eac33248f7c1222eec1a8fc97ea9,ㄟ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,55a2fa4a35a9adc12ef905fc275ce303c432ab0b,ㄅ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,7989682f801cbcb7a4e8877c631efacba995eb9c,ㄊ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,ada4e6a57238c4509e2150d8810ebb0e0da20cc9,ㄈ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,0d28df5fcd8fc0b29a755afcb196cc06558f5e8f,ㄣ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,0ee180368621f20102dc2f4886e3e054c4a1cdd3,ㄆ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,436309edad9b9c0799f457d4afaca3649b487392,ㄡ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,faefb0326199fca4dfe4b8b69bacb01836a99ac2,ㄥ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,be0a8aad02a9f4730a0262ed14fef3988c85a3cb,ㄧ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,83243e240e47c03d41805d28fd1d1af39d824f9d,ㄕ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,a456b26f127d8198641cb971eb3fd25419869a85,ㄕ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,27a50ebfa14cedde776f94cb6a60caea8c60f190,ㄧ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,688774703dc30434468d845471742b44794b00b0,ㄥ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,b6424cd620c5978e5240b3ce0d816d2e3c8ea469,ㄇ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,b04a382fb13f05290c9378d3a8cc5371fb6850f9,ㄤ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,7d443f3dc73038a982bbae5f9ea109f466ba89d2,ㄎ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,0ca123e9bee70900d983b97c0b3b9ddffbe3da8c,ㄢ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,d85c73c8309e8a28a18abc7c93a2c9a3619dcdcd,ㄨ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,f1465ad0670337dd6fe5537de40576c957f70183,ㄟ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,e243d7d8f8a3b4fe0b206350575db3b467c6599e,ㄇ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,4237f7debc9176efedb91fe70a229765cfae2d59,ㄥ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,36a8122be71367fde2a4efed8d5ea6c3273cfe79,ㄡ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,b846081467fba75e00f15a80d40a2d6e52e9e698,ㄘ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,7b963e708d277b791ee0542338b736ed0d3a65f8,ㄣ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,7a7543f3790224460f11581cfde1fa02d90c069a,ㄖ,,,v4.5 交叉家族CID共識＋原始CFF輪廓重新目視覆核,v4.3誤標為ㄇ；v4.5重新檢視右側首符號輪廓確認為ㄖ，且同GID在2個獨立已知樣式家族均一致為ㄖ。
KAICHU_MD,43a769214512dc3d2be8699d458ad6fa85c0cfbc,ㄤ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,7653b0e4df44a0845381f6b8dcbc1dbef7df3658,ㄢ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,f5420634f8074c422c442d3f3f6070dac97c8861,ㄛ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,8a774d91f478043867047f98985736a13d507afc,ㄣ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,53b558d08b8b63d3d955d7d185f51fe342ed7d8b,ㄥ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,fbd1c25a718facc36fbea6281f7d977155127f47,ㄙ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,7baa53f5c8fd296fbc60c5b907c2e1eafbf209fc,ㄥ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,1d0d3e199a64a528febed9ce4bb6fe1177b981e9,ㄥ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,216d1522218761b5f2b78972b2670ecfddf6ff0d,ㄢ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,f228a41621b2213bec3105844ded6b23869d0ceb,ㄞ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,9ede3a8f6edb7e7727724f7302c35aa287eef48d,ㄚ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,99c0f9b94e1edf41f747c9aed18d3717f81add07,ㄣ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,0561fa2edba2a384f55e9c082f9676be04e6f60c,ㄟ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,07f63a8ed0c7fd57fb4d9a6638772d2251d4ec3e,ㄚ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,af943e1fc2c3bf19ddad21c2d04ffadb06fbb7e3,ㄣ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,cdd1037650ccda1ea52c76eac30e72bb81082c62,ㄧ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,1afe7ad1389115f212185ad666e29ea49849ba68,ㄢ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,f529ea0f4440efc3547ec3603a1def31ffa69e78,ㄠ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,e5a474f94ab94a69d3948943db87864b3d7185f8,ㄡ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,fbb8d9bf80007c5e2d69d76c73647474be3b279e,ㄓ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,ab02ff2e45c2484106134697384eb9fd4d4725ed,ㄌ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,f16d8867d1e9a20807809eb0ad632e4a23551251,ㄠ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,8204c4bdd3b31bf4817dadd6ff8c3a6bffbafe3c,ㄢ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,237faf5d0fb81f3f6ad03489c344cfd1d1636c38,ㄘ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,38463ead631aba3ec5117bd3720a43781988e7a3,ㄠ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,e1faf9f257581a70e806c9b679f45859be56b970,ㄞ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,a0972d96fa0d5e4c48328034718a9262151a9caa,ㄟ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,53f2d1b276e9145b50204fffaa30e9a8955a6bcc,ㄞ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,e146e5f1874fbf521396620534ae1eaebf792480,ㄧ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,d94501c89377e71f874f49583a79c7b8af439c63,ㄣ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,5c896bbb3551a4e2f543c3b6e63548eae23bb014,ㄥ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
